Station,Habitat,Trap code,Coord.,Longitude,Latitude,Alt.,Date,Period,Fraction,Number,Dry weights (g),Comments,Status
UB24SW3,EPA,UB24SW33,N32.89465 W4.88406,32.89465,4.88406,1438,11/5/2015,October,Messor,0,0,,WT
UB24SW3,EPA,UB24SW33,N32.89465 W4.88406,32.89465,4.88406,1438,11/5/2015,October,Other,,0.01266,,WT
UB24SW3,EPA,UB24SW33,N32.89465 W4.88406,32.89465,4.88406,1438,11/5/2015,October,Tenebrionidae Diet,3,0.19365,,WT
UB24SW3,EPA,UB24SW33,N32.89465 W4.88406,32.89465,4.88406,1438,11/5/2015,October,Tenebrionidae Other,0,0,,WT
UB24SW3,EPA,UB24SW34,N32.89477 W4.88454,32.89477,4.88454,1444,11/5/2015,October,Messor,3,0.00197,,WT
UB24SW3,EPA,UB24SW34,N32.89477 W4.88454,32.89477,4.88454,1444,11/5/2015,October,Other,,0.00738,,WT
UB24SW3,EPA,UB24SW34,N32.89477 W4.88454,32.89477,4.88454,1444,11/5/2015,October,Tenebrionidae Diet,4,0.29484,,WT
UB24SW3,EPA,UB24SW34,N32.89477 W4.88454,32.89477,4.88454,1444,11/5/2015,October,Tenebrionidae Other,0,0,,WT
UB24SW4,EPA,UB24SW41,N32.89479 W4.91111,32.89479,4.91111,1463,11/5/2015,October,Messor,0,0,,WT
UB24SW4,EPA,UB24SW41,N32.89479 W4.91111,32.89479,4.91111,1463,11/5/2015,October,Other,,0.0144,,WT
UB24SW4,EPA,UB24SW41,N32.89479 W4.91111,32.89479,4.91111,1463,11/5/2015,October,Tenebrionidae Diet,3,0.19524,,WT
UB24SW4,EPA,UB24SW41,N32.89479 W4.91111,32.89479,4.91111,1463,11/5/2015,October,Tenebrionidae Other,0,0,,WT
UB24SW4,EPA,UB24SW42,N32.89471 W4.91060,32.89471,4.9106,1458,11/5/2015,October,Messor,1,0.00051,,WT
UB24SW4,EPA,UB24SW42,N32.89471 W4.91060,32.89471,4.9106,1458,11/5/2015,October,Other,,0.05255,,WT
UB24SW4,EPA,UB24SW42,N32.89471 W4.91060,32.89471,4.9106,1458,11/5/2015,October,Tenebrionidae Diet,6,0.32413,,WT
UB24SW4,EPA,UB24SW42,N32.89471 W4.91060,32.89471,4.9106,1458,11/5/2015,October,Tenebrionidae Other,0,0,,WT
UB24SW4,EPA,UB24SW43,N32.89430 W4.91073,32.8943,4.91073,1458,11/5/2015,October,Messor,1,0.00059,,WT
UB24SW4,EPA,UB24SW43,N32.89430 W4.91073,32.8943,4.91073,1458,11/5/2015,October,Other,,0.03758,,WT
UB24SW4,EPA,UB24SW43,N32.89430 W4.91073,32.8943,4.91073,1458,11/5/2015,October,Tenebrionidae Diet,1,0.09045,,WT
UB24SW4,EPA,UB24SW43,N32.89430 W4.91073,32.8943,4.91073,1458,11/5/2015,October,Tenebrionidae Other,0,0,,WT
UB24SW4,EPA,UB24SW44,N32.89437 W4.91123,32.89437,4.91123,1457,11/5/2015,October,Messor,2,0.01743,,WT
UB24SW4,EPA,UB24SW44,N32.89437 W4.91123,32.89437,4.91123,1457,11/5/2015,October,Other,,0.01785,,WT
UB24SW4,EPA,UB24SW44,N32.89437 W4.91123,32.89437,4.91123,1457,11/5/2015,October,Tenebrionidae Diet,2,0.36783,,WT
UB24SW4,EPA,UB24SW44,N32.89437 W4.91123,32.89437,4.91123,1457,11/5/2015,October,Tenebrionidae Other,0,0,,WT
UB24SW5,REG,UB24SW51,N32.90639 W4.89868,32.90639,4.89868,1480,11/5/2015,October,Messor,0,0,,WT
UB24SW5,REG,UB24SW51,N32.90639 W4.89868,32.90639,4.89868,1480,11/5/2015,October,Other,,0.00575,,WT
UB24SW5,REG,UB24SW51,N32.90639 W4.89868,32.90639,4.89868,1480,11/5/2015,October,Tenebrionidae Diet,0,0,,WT
UB24SW5,REG,UB24SW51,N32.90639 W4.89868,32.90639,4.89868,1480,11/5/2015,October,Tenebrionidae Other,0,0,,WT
UB24SW5,REG,UB24SW52,N32.90639 W4.89818,32.90639,4.89818,1479,11/5/2015,October,Messor,0,0,,WT
UB24SW5,REG,UB24SW52,N32.90639 W4.89818,32.90639,4.89818,1479,11/5/2015,October,Other,,0.0239,,WT
UB24SW5,REG,UB24SW52,N32.90639 W4.89818,32.90639,4.89818,1479,11/5/2015,October,Tenebrionidae Diet,3,0.25048,,WT
UB24SW5,REG,UB24SW52,N32.90639 W4.89818,32.90639,4.89818,1479,11/5/2015,October,Tenebrionidae Other,0,0,,WT
UB24SW5,REG,UB24SW53,N32.90596 W4.89816,32.90596,4.89816,1479,11/5/2015,October,Messor,0,0,,WT
UB24SW5,REG,UB24SW53,N32.90596 W4.89816,32.90596,4.89816,1479,11/5/2015,October,Other,,0.00527,,WT
UB24SW5,REG,UB24SW53,N32.90596 W4.89816,32.90596,4.89816,1479,11/5/2015,October,Tenebrionidae Diet,1,0.08918,,WT
UB24SW5,REG,UB24SW53,N32.90596 W4.89816,32.90596,4.89816,1479,11/5/2015,October,Tenebrionidae Other,0,0,,WT
UB24SW5,REG,UB24SW54,N32.90598 W4.89869,32.90598,4.89869,1479,11/5/2015,October,Messor,0,0,,WT
UB24SW5,REG,UB24SW54,N32.90598 W4.89869,32.90598,4.89869,1479,11/5/2015,October,Other,,0.00433,,WT
UB24SW5,REG,UB24SW54,N32.90598 W4.89869,32.90598,4.89869,1479,11/5/2015,October,Tenebrionidae Diet,0,0,,WT
UB24SW5,REG,UB24SW54,N32.90598 W4.89869,32.90598,4.89869,1479,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VB84NW1,REG,VB84NW11,N32.97675 W3.20088,32.97675,3.20088,1678,11/5/2015,October,Messor,17,0.02231,,WT
VB84NW1,REG,VB84NW11,N32.97675 W3.20088,32.97675,3.20088,1678,11/5/2015,October,Other,,0.04944,,WT
VB84NW1,REG,VB84NW11,N32.97675 W3.20088,32.97675,3.20088,1678,11/5/2015,October,Tenebrionidae Diet,0,0,,WT
VB84NW1,REG,VB84NW11,N32.97675 W3.20088,32.97675,3.20088,1678,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VB84NW1,REG,VB84NW12,N32.97648 W3.20057,32.97648,3.20057,1679,11/5/2015,October,Messor,4,0.00625,,WT
VB84NW1,REG,VB84NW12,N32.97648 W3.20057,32.97648,3.20057,1679,11/5/2015,October,Other,,0.06945,,WT
VB84NW1,REG,VB84NW12,N32.97648 W3.20057,32.97648,3.20057,1679,11/5/2015,October,Tenebrionidae Diet,7,0.407,,WT
VB84NW1,REG,VB84NW12,N32.97648 W3.20057,32.97648,3.20057,1679,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VB84NW1,REG,VB84NW13,N32.97615 W3.20109,32.97615,3.20109,1680,11/5/2015,October,Messor,49,0.06985,,WT
VB84NW1,REG,VB84NW13,N32.97615 W3.20109,32.97615,3.20109,1680,11/5/2015,October,Other,,0.15955,,WT
VB84NW1,REG,VB84NW13,N32.97615 W3.20109,32.97615,3.20109,1680,11/5/2015,October,Tenebrionidae Diet,1,0.0337,,WT
VB84NW1,REG,VB84NW13,N32.97615 W3.20109,32.97615,3.20109,1680,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VB84NW1,REG,VB84NW14,N32.97652 W3.20148,32.97652,3.20148,1678,11/5/2015,October,Messor,2,0.00297,,WT
VB84NW1,REG,VB84NW14,N32.97652 W3.20148,32.97652,3.20148,1678,11/5/2015,October,Other,,0.04956,,WT
VB84NW1,REG,VB84NW14,N32.97652 W3.20148,32.97652,3.20148,1678,11/5/2015,October,Tenebrionidae Diet,2,0.06875,,WT
VB84NW1,REG,VB84NW14,N32.97652 W3.20148,32.97652,3.20148,1678,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VB84NW2,REG,VB84NW21,N32.97704 W3.17403,32.97704,3.17403,1660,11/5/2015,October,Messor,6,0.01081,,WT
VB84NW2,REG,VB84NW21,N32.97704 W3.17403,32.97704,3.17403,1660,11/5/2015,October,Other,,0.14041,,WT
VB84NW2,REG,VB84NW21,N32.97704 W3.17403,32.97704,3.17403,1660,11/5/2015,October,Tenebrionidae Diet,0,0,,WT
VB84NW2,REG,VB84NW21,N32.97704 W3.17403,32.97704,3.17403,1660,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VB84NW2,REG,VB84NW22,N32.97704 W3.17352,32.97704,3.17352,1659,11/5/2015,October,Messor,21,0.03103,,WT
VB84NW2,REG,VB84NW22,N32.97704 W3.17352,32.97704,3.17352,1659,11/5/2015,October,Other,,0.00942,,WT
VB84NW2,REG,VB84NW22,N32.97704 W3.17352,32.97704,3.17352,1659,11/5/2015,October,Tenebrionidae Diet,5,0.20862,,WT
VB84NW2,REG,VB84NW22,N32.97704 W3.17352,32.97704,3.17352,1659,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VB84NW2,REG,VB84NW23,N32.97657 W3.17357,32.97657,3.17357,1657,11/5/2015,October,Messor,6,0.0083,,WT
VB84NW2,REG,VB84NW23,N32.97657 W3.17357,32.97657,3.17357,1657,11/5/2015,October,Other,,0.10074,,WT
VB84NW2,REG,VB84NW23,N32.97657 W3.17357,32.97657,3.17357,1657,11/5/2015,October,Tenebrionidae Diet,7,0.49946,,WT
VB84NW2,REG,VB84NW23,N32.97657 W3.17357,32.97657,3.17357,1657,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VB84NW2,REG,VB84NW24,N32.97652 W3.17399,32.97652,3.17399,1659,11/5/2015,October,Messor,20,0.02293,,WT
VB84NW2,REG,VB84NW24,N32.97652 W3.17399,32.97652,3.17399,1659,11/5/2015,October,Other,,0.01671,,WT
VB84NW2,REG,VB84NW24,N32.97652 W3.17399,32.97652,3.17399,1659,11/5/2015,October,Tenebrionidae Diet,1,0.05177,,WT
VB84NW2,REG,VB84NW24,N32.97652 W3.17399,32.97652,3.17399,1659,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VB84NW3,REG,VB84NW31,N32.95861 W3.17567,32.95861,3.17567,1732,11/5/2015,October,Messor,1,0.0015,,WT
VB84NW3,REG,VB84NW31,N32.95861 W3.17567,32.95861,3.17567,1732,11/5/2015,October,Other,,0.03022,,WT
VB84NW3,REG,VB84NW31,N32.95861 W3.17567,32.95861,3.17567,1732,11/5/2015,October,Tenebrionidae Diet,2,0.08864,,WT
VB84NW3,REG,VB84NW31,N32.95861 W3.17567,32.95861,3.17567,1732,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VB84NW3,REG,VB84NW32,N32.95833 W3.17531,32.95833,3.17531,1730,11/5/2015,October,Messor,1,0.00085,,WT
VB84NW3,REG,VB84NW32,N32.95833 W3.17531,32.95833,3.17531,1730,11/5/2015,October,Other,,0.00963,,WT
VB84NW3,REG,VB84NW32,N32.95833 W3.17531,32.95833,3.17531,1730,11/5/2015,October,Tenebrionidae Diet,15,0.59473,,WT
VB84NW3,REG,VB84NW32,N32.95833 W3.17531,32.95833,3.17531,1730,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VB84NW3,REG,VB84NW33,N32.95803 W3.17569,32.95803,3.17569,1729,11/5/2015,October,Messor,0,0,,WT
VB84NW3,REG,VB84NW33,N32.95803 W3.17569,32.95803,3.17569,1729,11/5/2015,October,Other,,0.16114,,WT
VB84NW3,REG,VB84NW33,N32.95803 W3.17569,32.95803,3.17569,1729,11/5/2015,October,Tenebrionidae Diet,11,0.52059,,WT
VB84NW3,REG,VB84NW33,N32.95803 W3.17569,32.95803,3.17569,1729,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VB84NW3,REG,VB84NW34,N32.95832 W3.17605,32.95832,3.17605,1727,11/5/2015,October,Messor,0,0,,WT
VB84NW3,REG,VB84NW34,N32.95832 W3.17605,32.95832,3.17605,1727,11/5/2015,October,Other,,0.00334,,WT
VB84NW3,REG,VB84NW34,N32.95832 W3.17605,32.95832,3.17605,1727,11/5/2015,October,Tenebrionidae Diet,4,0.22297,,WT
VB84NW3,REG,VB84NW34,N32.95832 W3.17605,32.95832,3.17605,1727,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VB84NW4,REG,VB84NW41,N32.95232 W3.19749,32.95232,3.19749,1658,11/5/2015,October,Messor,,,Jar disappeared,NWT
VB84NW4,REG,VB84NW41,N32.95232 W3.19749,32.95232,3.19749,1658,11/5/2015,October,Other,,,Jar disappeared,NWT
VB84NW4,REG,VB84NW41,N32.95232 W3.19749,32.95232,3.19749,1658,11/5/2015,October,Tenebrionidae Diet,,,Jar disappeared,NWT
VB84NW4,REG,VB84NW41,N32.95232 W3.19749,32.95232,3.19749,1658,11/5/2015,October,Tenebrionidae Other,,,Jar disappeared,NWT
VB84NW4,REG,VB84NW42,N32.95201 W3.19714,32.95201,3.19714,1658,11/5/2015,October,Messor,5,0.00879,,WT
VB84NW4,REG,VB84NW42,N32.95201 W3.19714,32.95201,3.19714,1658,11/5/2015,October,Other,,0.09211,,WT
VB84NW4,REG,VB84NW42,N32.95201 W3.19714,32.95201,3.19714,1658,11/5/2015,October,Tenebrionidae Diet,2,0.14671,,WT
VB84NW4,REG,VB84NW42,N32.95201 W3.19714,32.95201,3.19714,1658,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VB84NW4,REG,VB84NW43,N32.95170 W3.19753,32.9517,3.19753,1656,11/5/2015,October,Messor,4,0.00712,,WT
VB84NW4,REG,VB84NW43,N32.95170 W3.19753,32.9517,3.19753,1656,11/5/2015,October,Other,,0.06533,,WT
VB84NW4,REG,VB84NW43,N32.95170 W3.19753,32.9517,3.19753,1656,11/5/2015,October,Tenebrionidae Diet,0,0,,WT
VB84NW4,REG,VB84NW43,N32.95170 W3.19753,32.9517,3.19753,1656,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VB84NW4,REG,VB84NW44,N32.95196 W3.19782,32.95196,3.19782,1656,11/5/2015,October,Messor,,,Jar disappeared,NWT
VB84NW4,REG,VB84NW44,N32.95196 W3.19782,32.95196,3.19782,1656,11/5/2015,October,Other,,,Jar disappeared,NWT
VB84NW4,REG,VB84NW44,N32.95196 W3.19782,32.95196,3.19782,1656,11/5/2015,October,Tenebrionidae Diet,,,Jar disappeared,NWT
VB84NW4,REG,VB84NW44,N32.95196 W3.19782,32.95196,3.19782,1656,11/5/2015,October,Tenebrionidae Other,,,Jar disappeared,NWT
VB84NW5,ALF,VB84NW51,N32.96347 W3.19312,32.96347,3.19312,1682,11/5/2015,October,Messor,1,0.00111,,WT
VB84NW5,ALF,VB84NW51,N32.96347 W3.19312,32.96347,3.19312,1682,11/5/2015,October,Other,,0.02963,,WT
VB84NW5,ALF,VB84NW51,N32.96347 W3.19312,32.96347,3.19312,1682,11/5/2015,October,Tenebrionidae Diet,0,0,,WT
VB84NW5,ALF,VB84NW51,N32.96347 W3.19312,32.96347,3.19312,1682,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VB84NW5,ALF,VB84NW52,N32.96342 W3.19273,32.96342,3.19273,1681,11/5/2015,October,Messor,0,0,,WT
VB84NW5,ALF,VB84NW52,N32.96342 W3.19273,32.96342,3.19273,1681,11/5/2015,October,Other,,0.02415,,WT
VB84NW5,ALF,VB84NW52,N32.96342 W3.19273,32.96342,3.19273,1681,11/5/2015,October,Tenebrionidae Diet,2,0.08482,,WT
VB84NW5,ALF,VB84NW52,N32.96342 W3.19273,32.96342,3.19273,1681,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VB84NW5,ALF,VB84NW53,N32.96297 W3.19284,32.96297,3.19284,1686,11/5/2015,October,Messor,0,0,,WT
VB84NW5,ALF,VB84NW53,N32.96297 W3.19284,32.96297,3.19284,1686,11/5/2015,October,Other,,0.03376,,WT
VB84NW5,ALF,VB84NW53,N32.96297 W3.19284,32.96297,3.19284,1686,11/5/2015,October,Tenebrionidae Diet,0,0,,WT
VB84NW5,ALF,VB84NW53,N32.96297 W3.19284,32.96297,3.19284,1686,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VB84NW5,ALF,VB84NW54,N32.96301 W3.19324,32.96301,3.19324,1686,11/5/2015,October,Messor,0,0,,WT
VB84NW5,ALF,VB84NW54,N32.96301 W3.19324,32.96301,3.19324,1686,11/5/2015,October,Other,,0.01182,,WT
VB84NW5,ALF,VB84NW54,N32.96301 W3.19324,32.96301,3.19324,1686,11/5/2015,October,Tenebrionidae Diet,0,0,,WT
VB84NW5,ALF,VB84NW54,N32.96301 W3.19324,32.96301,3.19324,1686,11/5/2015,October,Tenebrionidae Other,0,0,,WT
VC52SE1,REG,VC52SE11,N33.65271 W3.47184,33.65271,3.47184,882,11/6/2015,October,Messor,0,0,,BP
VC52SE1,REG,VC52SE11,N33.65271 W3.47184,33.65271,3.47184,882,11/6/2015,October,Other,,0.04648,,BP
VC52SE1,REG,VC52SE11,N33.65271 W3.47184,33.65271,3.47184,882,11/6/2015,October,Tenebrionidae Diet,0,0,,BP
VC52SE1,REG,VC52SE11,N33.65271 W3.47184,33.65271,3.47184,882,11/6/2015,October,Tenebrionidae Other,0,0,,BP
VC52SE1,REG,VC52SE12,N33.65269 W3.47128,33.65269,3.47128,883,11/6/2015,October,Messor,0,0,,NWT
VC52SE1,REG,VC52SE12,N33.65269 W3.47128,33.65269,3.47128,883,11/6/2015,October,Other,,0.12049,,NWT
VC52SE1,REG,VC52SE12,N33.65269 W3.47128,33.65269,3.47128,883,11/6/2015,October,Tenebrionidae Diet,0,0,,NWT
VC52SE1,REG,VC52SE12,N33.65269 W3.47128,33.65269,3.47128,883,11/6/2015,October,Tenebrionidae Other,0,0,,NWT
VC52SE1,REG,VC52SE13,N33.65225 W3.47128,33.65225,3.47128,881,11/6/2015,October,Messor,0,0,,BP
VC52SE1,REG,VC52SE13,N33.65225 W3.47128,33.65225,3.47128,881,11/6/2015,October,Other,,0.13911,,BP
VC52SE1,REG,VC52SE13,N33.65225 W3.47128,33.65225,3.47128,881,11/6/2015,October,Tenebrionidae Diet,0,0,,BP
VC52SE1,REG,VC52SE13,N33.65225 W3.47128,33.65225,3.47128,881,11/6/2015,October,Tenebrionidae Other,0,0,,BP
VC52SE1,REG,VC52SE14,N33.65227 W3.47178,33.65227,3.47178,879,11/6/2015,October,Messor,0,0,,BP
VC52SE1,REG,VC52SE14,N33.65227 W3.47178,33.65227,3.47178,879,11/6/2015,October,Other,,0,,BP
VC52SE1,REG,VC52SE14,N33.65227 W3.47178,33.65227,3.47178,879,11/6/2015,October,Tenebrionidae Diet,0,0,,BP
VC52SE1,REG,VC52SE14,N33.65227 W3.47178,33.65227,3.47178,879,11/6/2015,October,Tenebrionidae Other,0,0,,BP
VC52SE2,REG,VC52SE21,N33.65283 W3.44492,33.65283,3.44492,808,11/6/2015,October,Messor,,,Jar disappeared,NWT
VC52SE2,REG,VC52SE21,N33.65283 W3.44492,33.65283,3.44492,808,11/6/2015,October,Other,,,Jar disappeared,NWT
VC52SE2,REG,VC52SE21,N33.65283 W3.44492,33.65283,3.44492,808,11/6/2015,October,Other,,0.00628,,WT
VC52SE2,REG,VC52SE21,N33.65283 W3.44492,33.65283,3.44492,808,11/6/2015,October,Tenebrionidae Diet,,,Jar disappeared,NWT
VC52SE2,REG,VC52SE21,N33.65283 W3.44492,33.65283,3.44492,808,11/6/2015,October,Tenebrionidae Other,,,Jar disappeared,NWT
VC52SE2,REG,VC52SE21,N33.65283 W3.44492,33.65283,3.44492,808,11/6/2015,October,Tenebrionidae Other,0,0,,WT
VC52SE2,REG,VC52SE22,N33.65254 W3.44450,33.65254,3.4445,805,11/6/2015,October,Messor,,,Jar disappeared,NWT
VC52SE2,REG,VC52SE22,N33.65254 W3.44450,33.65254,3.4445,805,11/6/2015,October,Other,,,Jar disappeared,NWT
VC52SE2,REG,VC52SE22,N33.65254 W3.44450,33.65254,3.4445,805,11/6/2015,October,Tenebrionidae Diet,,,Jar disappeared,NWT
VC52SE2,REG,VC52SE22,N33.65254 W3.44450,33.65254,3.4445,805,11/6/2015,October,Tenebrionidae Other,,,Jar disappeared,NWT
VC52SE2,REG,VC52SE23,N33.65221 W3.44480,33.65221,3.4448,809,11/6/2015,October,Messor,,,Jar disappeared,NWT
VC52SE2,REG,VC52SE23,N33.65221 W3.44480,33.65221,3.4448,809,11/6/2015,October,Other,,,Jar disappeared,NWT
VC52SE2,REG,VC52SE23,N33.65221 W3.44480,33.65221,3.4448,809,11/6/2015,October,Tenebrionidae Diet,,,Jar disappeared,NWT
VC52SE2,REG,VC52SE23,N33.65221 W3.44480,33.65221,3.4448,809,11/6/2015,October,Tenebrionidae Other,,,Jar disappeared,NWT
VC52SE2,REG,VC52SE24,N33.65246 W3.44524,33.65246,3.44524,807,11/6/2015,October,Messor,,,Jar disappeared,NWT
VC52SE2,REG,VC52SE24,N33.65246 W3.44524,33.65246,3.44524,807,11/6/2015,October,Other,,,Jar disappeared,NWT
VC52SE2,REG,VC52SE24,N33.65246 W3.44524,33.65246,3.44524,807,11/6/2015,October,Tenebrionidae Diet,,,Jar disappeared,NWT
VC52SE2,REG,VC52SE24,N33.65246 W3.44524,33.65246,3.44524,807,11/6/2015,October,Tenebrionidae Other,,,Jar disappeared,NWT
VC52SE3,REG,VC52SE31,N33.63023 W3.44488,33.63023,3.44488,866,11/6/2015,October,Messor,0,0,,BP
VC52SE3,REG,VC52SE31,N33.63023 W3.44488,33.63023,3.44488,866,11/6/2015,October,Other,,0.00747,,BP
VC52SE3,REG,VC52SE31,N33.63023 W3.44488,33.63023,3.44488,866,11/6/2015,October,Tenebrionidae Diet,0,0,,BP
VC52SE3,REG,VC52SE31,N33.63023 W3.44488,33.63023,3.44488,866,11/6/2015,October,Tenebrionidae Other,0,0,,BP
VC52SE3,REG,VC52SE32,N33.62979 W3.44484,33.62979,3.44484,866,11/6/2015,October,Messor,0,0,,BP
VC52SE3,REG,VC52SE32,N33.62979 W3.44484,33.62979,3.44484,866,11/6/2015,October,Other,,0.00917,,BP
VC52SE3,REG,VC52SE32,N33.62979 W3.44484,33.62979,3.44484,866,11/6/2015,October,Tenebrionidae Diet,0,0,,BP
VC52SE3,REG,VC52SE32,N33.62979 W3.44484,33.62979,3.44484,866,11/6/2015,October,Tenebrionidae Other,0,0,,BP
VC52SE3,REG,VC52SE33,N33.62976 W3.44534,33.62976,3.44534,862,11/6/2015,October,Messor,0,0,,BP
VC52SE3,REG,VC52SE33,N33.62976 W3.44534,33.62976,3.44534,862,11/6/2015,October,Other,,0.01527,,BP
VC52SE3,REG,VC52SE33,N33.62976 W3.44534,33.62976,3.44534,862,11/6/2015,October,Tenebrionidae Diet,0,0,,BP
VC52SE3,REG,VC52SE33,N33.62976 W3.44534,33.62976,3.44534,862,11/6/2015,October,Tenebrionidae Other,0,0,,BP
VC52SE3,REG,VC52SE34,N33.63011 W3.44535,33.63011,3.44535,861,11/6/2015,October,Messor,0,0,,BP
VC52SE3,REG,VC52SE34,N33.63011 W3.44535,33.63011,3.44535,861,11/6/2015,October,Other,,0.14349,,BP
VC52SE3,REG,VC52SE34,N33.63011 W3.44535,33.63011,3.44535,861,11/6/2015,October,Tenebrionidae Diet,0,0,,BP
VC52SE3,REG,VC52SE34,N33.63011 W3.44535,33.63011,3.44535,861,11/6/2015,October,Tenebrionidae Other,0,0,,BP
VC52SE4,REG,VC52SE41,N33.63016 W3.47177,33.63016,3.47177,838,11/6/2015,October,Messor,1,0.00089,,BP
VC52SE4,REG,VC52SE41,N33.63016 W3.47177,33.63016,3.47177,838,11/6/2015,October,Other,,0.01167,,BP
VC52SE4,REG,VC52SE41,N33.63016 W3.47177,33.63016,3.47177,838,11/6/2015,October,Tenebrionidae Diet,0,0,,BP
VC52SE4,REG,VC52SE41,N33.63016 W3.47177,33.63016,3.47177,838,11/6/2015,October,Tenebrionidae Other,0,0,,BP
VC52SE4,REG,VC52SE42,N33.62994 W3.47131,33.62994,3.47131,838,11/6/2015,October,Messor,0,0,,BP
VC52SE4,REG,VC52SE42,N33.62994 W3.47131,33.62994,3.47131,838,11/6/2015,October,Other,,0.009,,BP
VC52SE4,REG,VC52SE42,N33.62994 W3.47131,33.62994,3.47131,838,11/6/2015,October,Tenebrionidae Diet,0,0,,BP
VC52SE4,REG,VC52SE42,N33.62994 W3.47131,33.62994,3.47131,838,11/6/2015,October,Tenebrionidae Other,0,0,,BP
VC52SE4,REG,VC52SE43,N33.62957 W3.47155,33.62957,3.47155,835,11/6/2015,October,Messor,4,0.00237,,BP
VC52SE4,REG,VC52SE43,N33.62957 W3.47155,33.62957,3.47155,835,11/6/2015,October,Other,,0.04145,,BP
VC52SE4,REG,VC52SE43,N33.62957 W3.47155,33.62957,3.47155,835,11/6/2015,October,Tenebrionidae Diet,0,0,,BP
VC52SE4,REG,VC52SE43,N33.62957 W3.47155,33.62957,3.47155,835,11/6/2015,October,Tenebrionidae Other,0,0,,BP
VC52SE4,REG,VC52SE44,N33.62980 W3.47203,33.6298,3.47203,835,11/6/2015,October,Messor,0,0,,BP
VC52SE4,REG,VC52SE44,N33.62980 W3.47203,33.6298,3.47203,835,11/6/2015,October,Other,,0.08493,,BP
VC52SE4,REG,VC52SE44,N33.62980 W3.47203,33.6298,3.47203,835,11/6/2015,October,Tenebrionidae Diet,1,0.01357,,BP
VC52SE4,REG,VC52SE44,N33.62980 W3.47203,33.6298,3.47203,835,11/6/2015,October,Tenebrionidae Other,0,0,,BP
VC52SE5,REG,VC52SE51,N33.64152 W3.45841,33.64152,3.45841,843,11/6/2015,October,Messor,0,0,,BP
VC52SE5,REG,VC52SE51,N33.64152 W3.45841,33.64152,3.45841,843,11/6/2015,October,Other,,0.01973,,BP
VC52SE5,REG,VC52SE51,N33.64152 W3.45841,33.64152,3.45841,843,11/6/2015,October,Tenebrionidae Diet,0,0,,BP
VC52SE5,REG,VC52SE51,N33.64152 W3.45841,33.64152,3.45841,843,11/6/2015,October,Tenebrionidae Other,0,0,,BP
VC52SE5,REG,VC52SE52,N33.64138 W3.45794,33.64138,3.45794,840,11/6/2015,October,Messor,0,0,,BP
VC52SE5,REG,VC52SE52,N33.64138 W3.45794,33.64138,3.45794,840,11/6/2015,October,Other,,0.02257,,BP
VC52SE5,REG,VC52SE52,N33.64138 W3.45794,33.64138,3.45794,840,11/6/2015,October,Tenebrionidae Diet,0,0,,BP
VC52SE5,REG,VC52SE52,N33.64138 W3.45794,33.64138,3.45794,840,11/6/2015,October,Tenebrionidae Other,0,0,,BP
VC52SE5,REG,VC52SE53,N33.64042 W3.45809,33.64042,3.45809,840,11/6/2015,October,Messor,0,0,,BP
VC52SE5,REG,VC52SE53,N33.64042 W3.45809,33.64042,3.45809,840,11/6/2015,October,Other,,0.04244,,BP
VC52SE5,REG,VC52SE53,N33.64042 W3.45809,33.64042,3.45809,840,11/6/2015,October,Tenebrionidae Diet,0,0,,BP
VC52SE5,REG,VC52SE53,N33.64042 W3.45809,33.64042,3.45809,840,11/6/2015,October,Tenebrionidae Other,0,0,,BP
VC52SE5,REG,VC52SE54,N33.64053 W3.45853,33.64053,3.45853,840,11/6/2015,October,Messor,0,0,,BP
VC52SE5,REG,VC52SE54,N33.64053 W3.45853,33.64053,3.45853,840,11/6/2015,October,Other,,0.00119,,BP
VC52SE5,REG,VC52SE54,N33.64053 W3.45853,33.64053,3.45853,840,11/6/2015,October,Tenebrionidae Diet,0,0,,BP
VC52SE5,REG,VC52SE54,N33.64053 W3.45853,33.64053,3.45853,840,11/6/2015,October,Tenebrionidae Other,0,0,,BP
VB17NW1,REG,VB17NW11,N33.24393 W3.95261,33.24393,3.95261,988,11/9/2015,October,Messor,0,0,,WT
VB17NW1,REG,VB17NW11,N33.24393 W3.95261,33.24393,3.95261,988,11/9/2015,October,Other,,0.0648,,WT
VB17NW1,REG,VB17NW11,N33.24393 W3.95261,33.24393,3.95261,988,11/9/2015,October,Tenebrionidae Diet,0,0,,WT
